minutes,starter,plays,isPlayedBy
32,1,2658,481
32,1,2659,100
33,0,2660,59
45,1,2661,471
48,1,2662,391
39,0,2663,383
45,1,2664,505
19,1,2665,214
28,0,2666,517
28,1,2667,524
34,1,2668,490
38,0,2669,50
9,0,2670,287
35,0,2671,424
23,1,2672,248
43,0,2673,226
24,0,2674,54
19,0,2675,282
24,1,2676,124
19,0,2678,443
39,1,2679,4
25,0,2680,3
11,1,2681,216
25,0,2682,428
2,1,2683,405
31,1,2684,51
13,1,2685,63
33,1,2686,176
42,1,2687,197
29,1,2688,2
45,0,2689,172
32,0,2690,300
30,0,2691,398
10,1,2692,244
44,1,2693,150
14,1,2694,460
38,1,2696,149
21,0,2697,85
11,0,2698,312
23,1,2699,62
30,0,2700,482
27,1,2701,482
14,1,2702,187
39,0,2703,99
6,0,2704,153
2,0,2706,367
38,0,2707,472
15,1,2708,85
36,0,2709,470
7,1,2710,370
2,1,2711,200
8,0,2712,228
26,0,2713,247
10,0,2714,267
20,0,2715,271
43,0,2716,471
16,0,2717,39
33,0,2718,392
47,1,2719,65
28,1,2720,422
37,0,2721,476
4,1,2722,50
45,0,2723,396
24,0,2724,105
45,1,2725,223
6,1,2726,301
25,0,2727,432
28,1,2728,342
2,1,2729,38
30,1,2730,163
39,1,2731,98
45,1,2732,321
23,0,2733,40
1,1,2734,374
48,1,2735,360
43,0,2736,246
13,0,2737,3
46,0,2738,71
10,0,2739,450
38,1,2740,272
4,1,2741,363
4,1,2742,372
38,0,2743,62
19,0,2744,198
17,0,2745,429
29,0,2746,71
21,1,2747,394
8,0,2748,17
38,0,2749,136
0,1,2750,185
14,0,2751,176
10,1,2752,125
36,0,2753,419
10,1,2754,483
41,0,2755,286
3,1,2756,317
42,1,2757,443
9,1,2758,465
23,0,2759,526
47,1,2760,335
3,0,2761,526
33,0,2762,388
0,0,2763,284
18,1,2764,138
5,0,2765,488
4,1,2766,383
21,1,2767,430
20,1,2768,309
17,0,2769,436
8,0,2770,129
39,1,2772,430
42,0,2773,212
14,1,2774,504
13,0,2775,179
17,1,2778,342
35,0,2779,470
15,0,2780,436
46,1,2781,57
31,0,2782,7
10,0,2783,165
40,1,2784,431
1,0,2785,319
22,0,2786,492
44,1,2787,268
10,1,2788,338
12,1,2790,451
21,0,2791,445
48,1,2792,496
0,1,2793,233
40,1,2794,403
46,0,2795,126
37,0,2796,204
20,1,2797,411
15,0,2798,338
23,1,2800,417
34,1,2801,257
48,1,2802,415
9,0,2803,41
16,1,2804,391
11,0,2805,9
23,0,2806,25
5,1,2807,193
48,0,2808,478
45,1,2809,470
14,1,2810,456
19,1,2811,23
45,1,2812,159
14,1,2813,509
43,1,2814,367
28,1,2815,370
25,0,2816,451
26,0,2817,201
34,0,2818,220
48,1,2819,348
22,0,2820,263
37,0,2821,413
31,1,2822,289
7,1,2823,21
22,0,2824,140
3,0,2825,228
28,0,2826,478
35,1,2827,257
6,0,2828,131
41,0,2829,39
4,1,2830,51
17,1,2832,283
47,0,2833,406
17,1,2834,187
23,0,2835,389
44,1,2836,401
28,1,2837,46
35,1,2838,203
33,1,2839,194
42,0,2840,365
37,1,2841,20
16,1,2842,182
30,0,2843,86
47,0,2844,471
20,1,2845,260
21,1,2846,98
4,0,2847,281
17,1,2848,339
2,0,2849,230
27,0,2850,330
18,1,2851,394
6,1,2852,176
47,0,2853,295
22,0,2854,378
11,0,2855,90
36,0,2856,50
9,0,2857,9
8,1,2858,426
47,1,2859,108
37,1,2860,27
30,0,2861,341
10,0,2862,127
44,1,2863,441
38,0,2864,305
3,1,2865,123
13,1,2866,155
39,0,2867,101
5,1,2868,418
6,0,2869,350
36,0,2870,381
47,1,2871,232
2,1,2872,314
15,1,2873,85
47,0,2874,417
10,0,2875,493
14,1,2876,30
13,1,2877,394
38,1,2878,493
44,0,2879,360
23,0,2880,235
13,1,2882,372
10,1,2883,144
6,0,2884,361
4,1,2885,379
45,1,2886,114
9,1,2887,8
26,1,2888,91
28,0,2889,71
19,1,2890,24
8,0,2891,330
23,1,2892,41
7,1,2893,508
24,0,2894,293
23,0,2895,493
44,1,2896,220
27,0,2898,17
44,0,2899,353
18,1,2900,449
30,1,2901,365
15,0,2902,423
31,0,2903,508
2,1,2904,101
21,1,2905,284
26,1,2906,112
15,0,2907,30
18,1,2908,344
7,1,2909,455
28,0,2910,244
17,1,2911,323
14,0,2912,87
3,0,2913,444
2,1,2914,6
29,0,2915,375
16,0,2916,51
33,0,2917,354
3,0,2918,422
16,0,2919,10
14,0,2920,372
37,1,2921,132
22,1,2922,10
14,0,2923,480
16,1,2924,298
46,0,2925,275
34,0,2926,404
27,0,2927,236
1,0,2929,6
37,1,2930,27
26,0,2931,420
47,0,2932,496
20,1,2933,298
44,0,2934,345
44,1,2935,498
8,1,2936,44
1,0,2937,250
13,1,2938,174
37,1,2939,2
6,0,2940,235
4,0,2941,125
20,0,2942,224
13,0,2943,126
25,1,2944,157
38,1,2945,122
43,0,2946,40
8,0,2947,293
6,0,2948,94
18,1,2949,154
18,1,2950,111
2,1,2951,389
36,1,2952,93
40,0,2953,10
12,0,2954,523
36,0,2955,461
27,1,2956,415
16,1,2957,13
7,0,2958,467
33,1,2959,166
19,0,2960,422
34,0,2961,422
23,1,2962,356
10,0,2964,98
1,0,2965,172
35,0,2966,204
28,0,2967,293
0,1,2968,254
44,1,2969,176
7,1,2970,477
15,1,2971,298
20,0,2972,374
11,0,2973,25
39,1,2975,209
45,1,2976,354
44,0,2977,440
8,0,2978,24
0,1,2979,46
44,0,2980,480
23,1,2981,303
2,0,2982,45
15,0,2983,378
16,1,2984,235
9,0,2985,217
32,0,2986,328
37,0,2987,178
15,1,2988,36
26,0,2989,312
41,1,2990,101
18,1,2991,374
29,0,2992,482
21,0,2993,130
9,0,2994,497
23,0,2995,272
23,1,2996,392
22,0,2997,273
28,1,2998,273
15,1,2999,239
29,1,3000,465
46,1,3001,233
19,0,3002,278
48,1,3003,235
22,1,3004,138
13,0,3006,38
46,1,3007,476
0,0,3008,357
31,1,3009,394
35,0,3010,146
43,0,3011,426
11,1,3012,155
27,1,3013,429
12,1,3014,130
13,0,3015,209
46,1,3016,505
45,0,3017,392
42,1,3018,160
45,1,3019,246
42,0,3020,19
9,0,3021,482
16,1,3022,341
14,1,3024,33
44,1,3025,227
44,1,3026,263
45,1,3027,306
24,0,3028,117
30,0,3029,468
40,0,3030,89
28,1,3031,69
3,0,3032,148
34,1,3033,247
46,1,3034,139
44,1,3035,45
26,0,3036,372
42,1,3037,190
3,1,3038,460
2,0,3039,119
19,0,3040,482
18,0,3041,104
7,0,3042,308
11,1,3043,451
26,1,3044,212
20,1,3045,458
17,1,3046,168
0,0,3047,170
5,0,3048,48
23,1,3050,68
29,0,3051,133
20,0,3052,72
38,0,3053,271
15,1,3054,144
48,1,3055,526
42,0,3056,79
33,0,3057,357
15,0,3058,252
16,1,3059,213
41,0,3060,199
25,0,3061,135
0,1,3062,213
11,1,3063,505
30,0,3064,104
41,1,3065,386
5,1,3067,398
1,0,3068,457
25,1,3069,376
25,0,3070,329
8,1,3071,149
0,0,3072,457
20,0,3073,469
34,1,3074,472
16,0,3075,262
14,0,3076,514
31,0,3077,20
2,0,3078,197
5,0,3080,238
15,1,3081,233
29,0,3082,444
39,1,3083,167
27,0,3084,260
31,0,3085,372
9,1,3086,277
9,0,3087,33
26,1,3088,163
13,0,3089,382
36,1,3090,417
45,1,3091,64
7,1,3092,142
27,1,3093,263
11,1,3095,71
32,0,3096,353
8,1,3097,160
17,1,3098,466
34,1,3099,282
1,0,3100,271
22,0,3101,223
7,1,3102,55
37,1,3103,332
22,0,3104,189
4,0,3105,213
34,1,3106,161
44,1,3107,489
46,1,3108,263
19,1,3109,132
40,0,3110,237
16,1,3111,323
41,1,3112,482
23,1,3113,483
13,1,3114,181
11,0,3115,500
46,0,3116,3
37,0,3118,94
30,1,3119,228
36,1,3120,96
11,1,3121,93
44,1,3122,487
6,1,3123,443
16,1,3124,287
14,1,3125,474
18,1,3126,351
44,1,3127,99
2,1,3128,525
31,0,3129,412
20,1,3130,315
0,1,3131,453
20,1,3132,305
34,0,3133,131
45,0,3134,485
18,0,3135,186
19,1,3136,27
19,1,3137,103
19,0,3139,21
1,1,3140,523
33,1,3141,192
10,1,3142,21
41,0,3143,51
23,1,3145,498
44,1,3146,199
38,1,3147,511
10,0,3148,105
25,1,3149,462
32,0,3150,82
33,1,3151,101
42,1,3152,197
39,1,3153,296
4,0,3154,346
24,1,3155,161
9,1,3156,479
35,1,3157,214
10,0,3158,445
45,1,3159,6
11,0,3160,526
13,0,3161,419
17,0,3162,425
1,1,3163,390
43,0,3164,446
29,0,3165,15
5,1,3166,98
14,1,3167,99
34,0,3168,86
47,0,3169,6
12,0,3170,470
31,1,3171,104
45,0,3172,318
37,0,3173,309
10,1,3174,161
13,0,3175,183
20,1,3176,145
46,0,3177,451
6,1,3178,180
20,0,3179,525
48,0,3180,129
36,1,3181,147
16,1,3182,283
20,1,3183,517
17,0,3184,191
44,1,3185,359
23,0,3186,36
22,1,3187,421
31,1,3188,388
13,1,3189,305
28,0,3190,54
39,0,3191,482
41,0,3192,256
34,0,3193,402
17,0,3194,55
3,1,3195,199
6,0,3196,74
14,1,3197,129
0,1,3198,384
29,0,3199,404
17,0,3200,52
33,1,3201,144
16,0,3202,476
46,0,3204,43
39,1,3205,433
24,1,3206,425
12,1,3207,43
48,1,3208,382
29,1,3209,295
48,1,3210,60
22,0,3211,203
45,1,3213,356
3,0,3214,246
44,0,3215,253
10,1,3216,63
34,1,3217,359
32,0,3218,39
4,1,3219,199
1,1,3220,332
23,0,3221,504
3,1,3222,78
9,0,3223,313
11,1,3224,81
9,0,3225,43
29,0,3226,433
35,1,3227,485
26,0,3228,483
2,0,3229,332
7,1,3230,112
37,1,3231,118
38,0,3232,315
16,1,3233,407
1,1,3234,279
14,1,3235,421
26,1,3236,320
11,0,3237,339
0,0,3238,515
30,0,3239,412
15,1,3240,42
22,1,3241,279
44,1,3242,448
24,1,3243,329
27,1,3244,346
10,1,3245,324
10,0,3246,183
43,1,3247,1
25,1,3248,140
31,1,3249,112
9,0,3250,449
19,0,3251,61
48,1,3252,425
30,0,3253,394
24,0,3254,171
1,0,3256,227
16,1,3257,486
11,0,3258,240
12,1,3259,318
40,1,3260,424
40,1,3261,243
29,1,3262,418
48,0,3263,72
2,1,3265,328
39,1,3266,515
38,0,3267,249
43,1,3268,226
43,0,3269,121
42,1,3270,143
24,0,3271,23
48,0,3273,314
21,1,3274,193
16,0,3275,216
33,1,3276,311
28,0,3277,305
13,1,3279,203
13,1,3280,87
0,0,3281,469
22,1,3282,222
9,0,3283,288
44,0,3284,375
20,0,3285,453
16,0,3286,216
29,0,3287,163
6,0,3288,278
2,0,3289,338
36,0,3290,273
35,1,3291,514
32,1,3292,473
19,0,3293,523
20,1,3294,219
30,0,3295,59
18,0,3296,204
19,0,3297,281
4,1,3298,158
4,1,3299,169
42,1,3300,165
37,0,3301,204
27,0,3302,231
22,1,3303,204
31,0,3304,504
35,1,3305,83
47,0,3306,307
0,0,3307,268
12,1,3308,284
30,0,3309,506
46,1,3310,488
46,1,3311,136
6,1,3312,453
37,0,3313,159
32,1,3314,209
6,1,3315,246
6,1,3316,501
41,1,3317,421
37,0,3318,110
38,1,3319,182
25,0,3320,201
32,0,3321,522
26,1,3322,231
44,0,3323,340
41,1,3324,218
15,0,3325,190
43,0,3326,245
1,1,3327,439
26,1,3328,72
14,0,3329,373
48,0,3330,18
38,0,3331,209
5,0,3332,426
34,1,3333,362
26,1,3334,470
27,0,3335,263
45,0,3336,157
3,0,3337,382
43,0,3338,57
4,0,3339,236
42,1,3340,310
38,0,3341,9
18,1,3342,310
14,0,3343,111
13,0,3344,279
30,0,3345,39
17,1,3346,65
6,0,3347,387
40,1,3348,16
14,0,3349,262
14,1,3350,72
20,0,3351,219
25,1,3352,14
43,0,3353,134
28,0,3354,166
11,0,3355,260
4,0,3356,227
29,1,3357,6
2,1,3358,98
14,1,3359,167
48,0,3360,520
47,0,3361,361
15,0,3362,61
38,0,3363,125
21,0,3364,219
48,1,3365,404
16,0,3366,324
20,1,3367,202
24,0,3368,431
47,1,3369,233
4,1,3370,50
45,0,3371,145
45,1,3372,177
15,1,3373,177
29,0,3374,123
45,0,3375,244
37,0,3376,338
28,0,3377,330
43,1,3378,9
35,0,3379,7
15,0,3381,166
18,1,3382,410
43,1,3383,99
27,1,3384,466
34,0,3385,413
26,1,3386,102
0,0,3387,460
13,1,3388,132
23,1,3389,249
24,1,3390,486
41,1,3391,522
35,1,3392,380
45,0,3393,58
8,0,3394,361
26,1,3395,209
37,1,3396,264
19,0,3397,487
24,1,3398,484
27,1,3399,269
35,0,3402,134
14,0,3403,238
20,0,3404,435
36,1,3405,404
47,1,3406,337
20,0,3407,289
18,1,3408,132
16,0,3409,97
9,1,3410,500
33,0,3411,34
48,1,3412,37
24,1,3414,101
42,0,3415,283
27,1,3416,63
42,1,3417,351
9,1,3418,7
16,0,3419,42
39,1,3420,397
37,0,3421,506
14,0,3422,214
9,1,3423,467
23,1,3424,24
0,1,3425,239
36,0,3426,29
11,1,3427,427
43,0,3428,110
26,1,3429,424
0,1,3430,427
37,1,3431,62
22,0,3432,332
48,0,3433,273
3,1,3434,60
27,1,3435,282
24,1,3436,195
24,1,3437,323
31,1,3438,307
29,0,3440,205
5,0,3441,498
13,0,3442,406
41,0,3443,212
15,1,3444,54
23,1,3445,489
4,0,3446,492
37,0,3447,366
45,0,3448,317
44,0,3449,302
45,1,3450,478
6,1,3451,376
9,1,3452,137
34,0,3453,170
13,1,3454,3
37,0,3455,524
36,0,3456,3
10,0,3457,151
17,1,3458,289
29,1,3459,501
22,1,3460,506
6,1,3461,117
30,0,3462,96
2,0,3463,462
33,0,3464,202
47,1,3465,134
19,0,3466,102
18,0,3467,7
12,0,3468,286
22,0,3469,470
44,0,3471,204
41,0,3472,2
19,1,3473,336
28,0,3474,428
41,1,3475,185
4,1,3476,518
30,1,3477,230
12,0,3478,45
46,1,3479,511
2,1,3480,97
47,1,3481,207
15,1,3482,266
13,0,3483,385
24,0,3484,137
47,1,3485,211
24,1,3486,311
12,0,3487,86
45,0,3488,394
8,0,3489,454
40,1,3490,475
27,1,3491,134
21,1,3492,440
27,1,3493,126
42,1,3494,29
29,1,3495,233
44,0,3496,254
11,1,3497,53
27,1,3498,416
44,1,3499,154
15,0,3500,114
40,1,3501,479
0,0,3502,138
38,1,3503,437
32,0,3504,453
23,1,3505,10
24,1,3506,118
1,0,3507,276
9,1,3508,201
29,0,3509,158
26,0,3510,514
23,0,3511,243
22,0,3512,307
43,1,3513,116
36,1,3514,312
34,1,3515,241
7,1,3516,511
13,1,3517,77
17,0,3518,335
41,0,3519,316
44,1,3520,520
24,0,3522,47
41,0,3523,320
43,0,3524,509
9,0,3525,213
34,0,3526,455
15,1,3527,422
48,1,3528,39
16,1,3529,98
4,1,3530,455
23,1,3531,519
29,1,3532,485
26,1,3533,15
10,0,3534,470
14,0,3535,423
9,1,3536,335
47,0,3537,346
19,0,3538,411
36,1,3539,262
28,0,3540,402
8,1,3541,449
45,1,3542,400
8,0,3543,256
11,1,3544,151
47,0,3545,179
18,0,3546,483
48,1,3547,173
27,0,3548,368
9,1,3549,469
43,0,3550,260
17,1,3551,37
5,0,3552,268
9,1,3553,8
29,1,3554,3
21,0,3555,145
26,0,3556,24
1,1,3557,285
28,0,3558,348
34,1,3559,24
5,0,3560,5
18,1,3561,328
5,0,3562,171
21,0,3563,307
19,1,3564,464
0,0,3565,287
46,0,3566,496
8,0,3567,191
35,1,3568,225
3,1,3569,367
9,0,3571,8
18,0,3572,124
23,0,3573,431
39,1,3574,60
1,0,3575,23
16,0,3576,181
12,1,3577,117
26,0,3578,120
7,0,3579,366
5,0,3580,180
36,0,3581,357
10,0,3582,257
38,0,3583,313
7,0,3584,395
21,0,3585,68
26,0,3586,69
44,1,3587,420
25,1,3588,359
17,1,3589,13
41,1,3590,427
4,1,3591,194
45,0,3592,195
22,1,3593,80
48,1,3594,86
32,0,3596,457
13,0,3597,411
17,1,3598,77
29,0,3599,110
44,1,3600,48
28,1,3602,351
48,1,3603,467
1,0,3604,144
8,0,3605,115
31,0,3606,508
40,0,3607,22
3,1,3608,457
3,1,3609,429
1,1,3610,171
2,1,3611,277
20,0,3612,264
48,1,3613,297
16,1,3614,430
1,0,3615,523
39,0,3616,389
9,0,3617,526
20,0,3618,30
28,1,3619,164
3,0,3620,253
2,1,3621,235
46,0,3622,416
48,0,3623,12
14,0,3624,278
29,1,3625,89
17,0,3626,32
17,0,3627,122
25,0,3628,107
25,0,3629,96
26,0,3630,45
16,0,3631,383
7,1,3632,449
5,1,3633,414
43,0,3634,232
8,1,3635,100
12,1,3636,365
5,0,3637,231
40,1,3638,446
13,0,3639,461
14,0,3640,150
33,1,3641,236
33,1,3642,165
45,0,3643,15
4,1,3644,514
25,1,3645,253
31,0,3646,139
31,0,3647,14
20,0,3648,414
35,0,3649,302
37,0,3650,180
29,1,3651,322
24,1,3652,459
17,0,3653,113
25,0,3654,58
11,1,3655,237
38,0,3656,324
40,0,3657,96
17,1,3658,441
7,1,3659,337
24,1,3660,86
16,1,3661,199
23,1,3662,147
23,0,3663,149
19,0,3664,71
6,0,3665,3
1,1,3666,282
8,1,3667,315
46,1,3668,141
35,0,3669,300
14,1,3670,187
42,1,3671,223
44,0,3672,93
20,0,3673,469
31,0,3674,517
9,1,3675,166
18,0,3676,63
37,1,3678,343
39,1,3679,228
13,1,3680,358
12,0,3681,375
43,1,3682,48
22,1,3683,183
19,1,3685,55
13,1,3686,251
47,1,3687,219
18,0,3688,359
8,1,3689,8
37,0,3690,83
43,1,1,134
47,1,2,182
0,1,3,458
10,0,4,161
0,0,5,248
10,1,6,389
41,1,7,437
3,1,8,148
44,1,9,11
16,1,10,82
30,0,11,5
18,1,12,41
1,0,13,388
46,0,14,399
8,1,15,293
41,1,16,45
22,0,18,495
11,0,19,427
23,0,20,207
30,0,21,146
45,0,22,191
14,1,23,123
46,0,24,260
44,0,25,41
26,0,26,152
18,1,27,12
4,0,28,307
34,1,29,150
41,1,30,378
39,1,31,271
16,0,32,33
4,0,33,517
16,1,34,420
44,0,35,458
28,1,36,15
33,0,37,476
45,1,38,43
20,1,39,119
1,0,40,135
8,1,41,4
31,1,42,16
10,1,44,326
6,0,45,257
20,0,46,519
41,0,47,134
17,1,48,271
12,0,49,337
19,0,50,348
6,1,51,272
38,1,52,73
42,1,53,255
10,1,54,242
39,1,55,88
44,0,56,142
18,1,57,329
17,1,58,332
8,1,59,225
8,0,60,22
2,1,61,209
1,0,62,346
33,0,63,69
44,0,64,248
32,1,65,424
38,0,66,173
2,1,67,218
40,1,68,499
38,1,69,42
25,0,70,347
25,1,71,228
17,0,72,472
33,1,73,448
18,0,74,361
12,1,75,303
29,0,76,410
1,1,77,392
32,1,78,348
2,0,79,453
6,0,80,280
16,1,81,357
42,1,82,252
1,1,83,210
13,0,84,383
44,1,85,334
34,1,86,489
29,0,87,79
24,1,88,129
39,0,89,245
47,0,90,116
27,0,91,98
5,0,93,145
32,1,94,57
21,1,95,287
12,1,96,58
45,1,97,164
4,0,98,224
13,0,99,75
40,1,101,173
41,0,102,268
25,0,103,157
34,0,104,324
26,0,105,87
3,0,106,83
6,1,107,56
34,1,108,425
32,0,109,75
47,1,110,485
37,1,111,289
19,1,112,274
47,0,113,77
31,0,114,243
42,1,115,300
8,1,116,509
39,1,117,444
9,0,118,392
29,1,119,177
21,1,120,128
38,0,121,494
23,1,122,272
7,1,123,386
18,0,124,324
43,0,125,265
42,0,126,138
0,0,127,32
43,1,128,158
28,1,129,124
38,1,130,268
0,0,131,294
29,0,132,182
15,1,133,357
48,1,134,352
38,0,135,365
15,0,136,230
33,1,137,27
10,1,138,46
34,0,139,482
15,1,140,212
48,0,141,361
23,1,142,258
8,1,143,525
41,1,144,79
15,1,145,366
14,0,146,174
46,0,147,497
35,1,148,467
13,0,149,112
37,0,150,390
12,0,151,328
13,0,152,396
40,0,153,172
25,1,154,331
3,0,155,519
24,1,157,124
27,1,158,88
22,1,159,61
25,1,160,402
0,0,161,399
16,0,162,46
23,0,163,259
25,1,164,155
38,1,165,2
1,1,166,460
42,0,167,164
39,1,168,178
12,1,169,134
45,1,170,101
21,0,171,137
8,1,172,293
8,1,173,310
1,0,174,512
13,1,175,221
36,0,176,432
37,0,177,312
45,0,178,479
23,0,179,522
5,0,180,142
0,1,181,107
45,0,183,110
33,0,184,347
30,1,185,170
37,0,186,118
5,0,187,308
20,0,188,99
12,0,189,326
29,0,190,285
36,1,191,324
12,1,192,38
43,0,193,237
11,1,194,58
1,1,195,386
48,1,196,300
16,0,197,486
27,0,198,96
45,0,200,497
10,0,201,146
30,0,202,482
5,0,203,227
16,1,204,393
27,0,205,19
15,1,206,429
3,0,207,477
41,1,208,197
18,1,209,5
38,1,210,3
34,1,211,168
14,1,212,186
12,1,213,332
32,1,214,164
21,0,215,55
1,1,216,451
13,0,217,245
45,0,218,499
3,1,219,256
46,1,220,348
4,1,221,433
14,1,222,195
34,1,223,165
41,1,224,280
0,1,225,444
15,0,226,516
37,1,227,208
35,1,228,6
36,0,229,144
28,1,230,26
26,1,231,81
0,1,233,324
30,0,234,263
26,0,235,434
23,1,236,67
43,0,237,380
44,0,238,378
10,1,239,435
44,0,240,161
37,0,241,51
47,1,242,130
46,0,244,113
26,0,245,411
13,1,246,38
5,1,247,95
26,1,248,33
17,1,249,504
10,1,250,34
7,0,251,514
34,0,252,327
12,1,253,302
44,1,255,107
2,0,256,276
6,0,257,324
19,1,258,151
37,1,259,17
26,1,260,257
47,0,261,207
8,1,262,168
37,1,263,406
8,1,264,201
15,1,265,456
36,0,266,164
47,1,267,297
1,0,268,44
10,0,269,486
4,0,270,105
7,1,271,74
10,0,272,398
45,1,273,94
25,0,274,396
42,0,275,6
14,1,277,99
12,1,278,447
22,1,279,268
0,0,280,104
35,0,282,107
17,0,283,74
20,1,284,346
28,1,285,78
18,0,286,355
16,1,287,399
6,0,288,230
25,0,289,406
10,1,290,413
10,1,291,485
46,0,292,43
47,1,293,412
2,0,294,389
4,1,295,456
25,0,296,276
45,0,297,58
3,1,298,53
29,1,299,404
0,1,300,60
34,1,301,484
16,0,302,91
40,0,303,278
2,0,304,46
41,0,305,254
19,1,306,280
0,0,307,407
27,1,308,217
41,1,309,140
36,1,310,223
4,1,311,215
22,1,312,58
32,0,313,292
26,1,314,116
32,1,315,170
16,0,316,178
45,1,317,68
8,1,318,456
21,0,319,517
34,1,320,320
48,1,321,20
44,0,322,83
46,0,323,180
19,0,324,472
40,1,325,501
10,0,326,291
40,1,327,492
17,0,328,316
31,0,329,247
12,0,330,19
30,1,331,7
13,0,332,308
48,0,333,333
36,1,334,169
41,1,335,478
44,1,336,515
5,0,337,306
41,1,338,343
38,1,339,488
14,1,340,224
32,0,341,292
19,0,342,243
14,1,343,313
43,0,344,338
13,0,345,494
15,0,346,126
10,1,347,86
12,1,348,289
21,0,349,503
25,1,350,451
13,1,351,105
44,1,352,311
36,1,353,76
17,1,354,383
19,0,355,441
26,0,356,362
37,1,357,185
32,1,358,64
13,0,359,386
39,1,360,314
46,1,361,279
18,0,362,134
42,0,363,436
44,0,364,349
3,1,365,522
31,0,366,196
46,1,367,288
0,0,368,248
19,1,369,75
16,0,370,219
13,0,371,379
3,0,372,182
9,0,373,205
27,0,374,101
3,0,375,312
24,0,376,137
4,0,377,424
8,0,378,433
28,0,380,501
3,0,381,54
24,1,382,317
19,1,383,301
4,0,384,395
16,0,385,211
48,0,386,202
10,0,387,218
17,1,388,319
34,1,389,250
4,0,390,456
27,0,391,108
14,1,392,408
24,1,393,144
30,1,394,117
25,1,395,167
48,1,396,275
2,1,397,240
47,0,398,190
21,0,399,106
34,0,400,31
7,1,401,85
9,1,402,145
39,0,403,104
7,0,404,491
26,0,405,1
12,1,406,58
35,1,407,14
37,1,408,452
20,0,409,96
28,0,410,1
48,0,411,372
10,0,412,375
37,1,413,10
44,0,414,41
9,1,415,175
21,0,416,42
21,0,417,24
9,1,418,412
28,1,419,347
10,1,420,387
47,1,421,192
40,0,422,21
11,0,423,378
7,0,424,429
47,0,425,128
48,0,426,358
13,0,427,142
1,1,428,27
45,1,429,283
29,1,431,494
19,1,432,105
11,0,433,342
28,1,434,318
14,0,435,164
10,1,436,285
22,1,437,328
23,1,438,125
31,0,439,339
47,0,440,453
2,0,441,175
46,1,442,284
37,1,443,72
11,0,444,218
5,0,445,53
36,0,446,404
37,1,447,363
8,1,449,282
29,1,450,86
30,1,451,377
38,0,452,156
42,1,453,342
14,1,454,69
10,0,455,394
33,1,456,143
17,1,457,395
34,0,458,488
39,1,459,28
11,1,460,499
39,0,461,513
47,0,462,477
47,0,463,428
46,0,464,480
44,1,465,16
25,1,466,418
16,0,467,348
40,0,468,234
41,0,469,259
40,1,470,16
30,1,471,71
42,0,473,166
37,0,474,321
48,1,476,522
28,1,477,383
5,1,478,75
35,1,479,436
34,0,480,97
0,0,481,502
40,0,482,53
24,1,483,32
22,0,484,307
19,0,485,324
41,1,486,71
2,1,487,371
0,1,488,59
24,1,489,70
17,1,490,89
8,0,491,408
31,0,492,360
16,0,493,159
16,0,494,20
36,0,495,179
33,1,496,495
8,0,497,441
29,0,498,183
27,1,501,83
35,0,502,311
40,0,503,139
32,1,504,37
22,0,505,169
33,0,506,352
39,1,507,265
41,1,508,280
23,0,509,77
45,1,510,456
39,1,511,261
41,1,512,202
48,1,514,289
34,1,515,506
34,1,516,283
15,1,517,108
48,0,518,247
15,0,519,134
38,1,520,117
16,0,521,136
41,1,522,305
3,1,523,136
33,1,524,450
10,0,525,472
29,1,526,188
35,0,527,205
0,1,528,131
17,1,529,331
1,0,530,129
43,0,532,284
2,1,533,85
37,0,534,118
28,0,535,400
25,0,537,461
41,0,538,164
10,1,539,111
24,0,540,32
16,0,541,79
23,1,542,267
27,0,543,269
48,1,544,366
14,1,545,496
32,1,546,452
46,0,547,12
35,1,548,322
3,1,549,404
19,0,550,38
29,1,551,60
6,1,552,220
24,1,553,269
4,1,554,278
48,0,555,184
45,1,556,387
10,0,557,341
0,0,558,370
15,1,559,138
9,1,560,324
3,1,561,265
40,0,562,192
0,1,563,484
1,1,564,406
12,0,565,405
42,0,566,334
9,1,567,137
8,0,569,218
32,1,570,126
15,1,571,475
26,0,572,353
21,1,573,300
27,0,574,465
43,1,575,103
2,0,576,11
43,1,577,183
12,1,578,63
18,1,579,155
29,1,580,359
28,1,581,95
34,0,582,369
23,0,583,149
13,1,584,84
36,0,585,310
27,1,586,40
3,0,587,4
2,0,588,359
34,0,589,499
2,0,590,190
24,1,591,56
1,0,592,473
4,0,593,232
11,1,594,324
26,0,595,101
18,1,596,446
46,0,597,157
38,0,598,341
43,0,599,300
20,1,600,329
22,0,601,389
21,1,602,308
23,0,603,235
26,0,604,441
26,0,605,197
38,1,606,223
21,1,607,469
4,1,608,156
2,1,609,391
25,1,610,494
13,1,611,149
18,0,612,235
27,0,613,181
3,1,614,74
5,0,615,207
38,1,616,425
46,1,617,94
32,1,618,109
42,0,619,37
41,1,620,324
41,1,621,214
30,0,622,423
2,0,623,491
14,0,624,165
8,0,625,357
36,0,626,142
31,1,627,77
45,1,628,373
35,1,629,349
37,0,630,148
45,1,631,197
44,1,632,524
0,1,633,491
3,1,634,414
25,1,635,43
38,0,636,337
25,1,637,232
42,0,638,143
35,0,639,281
35,1,640,28
11,0,641,310
9,1,642,172
45,0,643,116
4,1,644,385
13,1,645,460
24,0,646,469
22,1,647,299
45,0,648,505
40,0,649,224
47,1,650,134
1,0,651,131
36,0,652,361
37,0,653,293
41,0,654,90
